issue_id,commit_id,method,score
MNG-4116,136bac419e22a734cae65092462fe1b3a370fea6,default,1
MNG-4129,efb59873a5e5f4403b01b4b987f0f9324681a54e,default,1
MNG-4166,09ade28c82a163509c123ce168b1fd91c1cf4a64,default,1
MNG-4172,49698c0819f12bfd27ecd76439fa83b0eeacbef4,default,1
MNG-4180,3eb4ffb445f1fed18ea74768e63e892a23af2317,default,1
MNG-4190,60496472c739b8a17645148fad5dd244c7bec7fc,default,1
MNG-4191,34580df6451812f8da64aef5d7a19b78c9e48058,default,1
MNG-4191,ea7d1088e92190fb625f4004bfe8298f6d7af1ea,default,1
MNG-4196,2a9cd6f73da287a6e7a43ef0ce392c826ca17aaa,default,1
MNG-4197,026328be0267ee72360a9d37faec367efd29eb8d,default,1
MNG-4199,05a782b34767844bdfc22e19f9f4f10f8a06d35e,default,1
MNG-420,54d740b70b0e60b9730f802a4acd60792b6408bc,default,1
MNG-420,33ee96ceb9382a140557c0cd0b1dcaa14158d47f,default,1
MNG-4201,c6eb6bd219ffbba21b914cb3fd239e479cad52db,default,1
MNG-4203,be6ec8844eb380d58f0b64e11f9fb4b8836e7295,default,1
MNG-4208,a51aba1cd6e9a1449186b26ed77ed14ca0e0f495,default,1
MNG-4214,262ff7908f914e8c51f87b3cc955335e4db71952,default,1
MNG-4217,1819ca8723033e9f9255a653d42cd419ec8d5ee4,default,1
MNG-4227,553fce0f1ad08ff80f2104b8ce591012b5ddcf36,default,1
MNG-4231,899e37629ba9dc1ce324fb9cfde1db0a12000031,default,1
MNG-4238,0b8b83f6705f8df72b4dbd6cbc58afdb8b6c669c,default,1
MNG-4239,433d4bf3b87da1dc381a873fb7d095a46cecb314,default,1
MNG-424,4b1c539878f55039899397bebf888e84e1a00fa9,default,1
MNG-4245,4363bdecefca0fe48aa407e4de2e0ae1e5ff2436,default,1
MNG-4246,fd2ee036359476baf023f111ba41fe87803fb6f8,default,1
MNG-4262,0cefc4699126032df97d2c8b98cfb845dd5a2e6b,default,1
MNG-4266,08bb4081d4e56469700bb114bf846e695ba004b1,default,1
MNG-4269,f770dc82d690fb001cd43b65c9fcbf6397770e6c,default,1
MNG-4273,49e73d3ff615add1634c80bc161b08dc7c5afda9,default,1
MNG-4274,67a2275ac932e94f362463e94fd2ed892d2c6fc8,default,1
MNG-4275,ae33045c9645a6e5f679a03a2ed3502a68ee50ba,default,1
MNG-4280,a0f1eb39170f8937350b2d83ae24c503432a5260,default,1
MNG-4281,480dd49f8d4480a7164955035f6ad3c62f5ae674,default,1
MNG-4283,7de128096848eb34c268bf8ad8372c9e7a02827c,default,1
MNG-4291,16b9331f9244951c07a0157082da4202691abfd5,default,1
MNG-4304,00ed1a01c088455d94802170a43cfb48f7e9bf66,default,1
MNG-4305,b725e30dea9e936b6ad3e108f8ffa9e5201efeaa,default,1
MNG-4312,5c848ce17a0d02a0cb61b14e2739e14b6cf5f843,default,1
MNG-4313,0fa8f7dc93ea6d4befcbf451a512750590dbbd50,default,1
MNG-4314,9298fbb21314de1a98c64241be6cf75a8c05524a,default,1
MNG-4317,61e9292993ad6a5a08273b082a9dfa9e6a656665,default,1
MNG-4318,a3eba702af6c9d7e0a0acb4f1d44e3b421c669b5,default,1
MNG-432,9863732555dfa3e0ac89042e53125e936a97392e,default,1
MNG-4320,a20eb4d2a3c174ba36e0a2907851ab2fad35736f,default,1
MNG-4321,84803c54c62c9c9b77f86c1619e9de811fe27388,default,1
MNG-4326,8aba4e9b9b8f6b4b7aff92022e5654bbc8e8b702,default,1
MNG-4327,6da9bf5c0a7ed8fec172b7b660e8545fe9178873,default,1
MNG-4332,26f1a5bfdaeb398d432bb6e8f8f5ce6c2d9a5882,default,1
MNG-4334,102f4ab6030bf35ffe59c49f1b7c3a56cff02201,default,1
MNG-4334,3c34aa8c1427f1bb85a10828920aeb8c1c976c3c,default,1
MNG-4335,08cc074b5085635cb90497ca7265245293739534,default,1
MNG-4338,318fe259d8598c5cbc21519ff42bd70b9c22fdc3,default,1
MNG-4341,b614de42531d9efa76c717056431de95eeca6374,default,1
MNG-4342,3aa97fe7c200d59e964732287cf1dd2f4e27c575,default,1
MNG-4343,9e678193cf3210729f2e70ccc844ebdc1cea2eb2,default,1
MNG-4343,68ebd39bd845b7e67a2830839e19d8c01a50a6ab,default,1
MNG-4343,5097fd51169e312cafc81052d921f7d1aa4d4af2,default,1
MNG-4344,73d7e4f891b73066a13b6382556b9e53b20c2944,default,1
MNG-4345,53b7d5e805910bbe055696ba6b76a6560ef85839,default,1
MNG-4345,c249a984084b4143ecfa64dfd26fecfbb199057c,default,1
MNG-4348,2c2c13aefb3ed950fc9ed65c1be4406d0d72e815,default,1
MNG-4349,22ef9f58fe8d2843102d35bbf45f84bb2b7754f4,default,1
MNG-4350,77d2fb2068569091eaefc9917f738eeb8a6a1ccd,default,1
MNG-4353,d8951da832fbc75bb2b98a36a54e764743e2820c,default,1
MNG-4355,8edb01d91165d8eda93b702f019d8e98e155e573,default,1
MNG-4359,2dc6a5313c97d505c2a1bbddf782aa256921ce51,default,1
MNG-4360,6b2adee21f2124576f4db911c86c68c6d9497fc9,default,1
MNG-4361,5d459b0c0ed4ad83a90044cb214263782eeeee6d,default,1
MNG-4363,08406e1c1374c08443c07ba9b59c359090e014c9,default,1
MNG-4379,afb40dc0e950199aeda06db40fcf9a15cde6150c,default,1
MNG-4383,0f3d4d243f95d9cff01a3842333c5018306103a8,default,1
MNG-4385,2cf974570ab3eb754f6585c84e238e93eeaade75,default,1
MNG-4386,5c660d362db359ec4a15d168cf2665bda969768a,default,1
MNG-4387,5c660d362db359ec4a15d168cf2665bda969768a,default,1
MNG-4393,d74d8f4a4d64bcaf678a76fc6029f3789a7e2ba3,default,1
MNG-4400,fce4db9c9c292d492ac84a49af1c2a9adc21ac83,default,1
MNG-4401,8d38204e16cd4bbc524a8b2f64068958b97b4820,default,1
MNG-4408,21fff93ae99615373adbaf32b37f4d2835694a12,default,1
MNG-4410,2362f58ef58eacdea0bbf348acd9e6b60ded0507,default,1
MNG-4411,2362f58ef58eacdea0bbf348acd9e6b60ded0507,default,1
MNG-4413,02cbed3d5ab45caeda78352adf5db62ac413a694,default,1
MNG-4415,4d5a89d0d6255d8989c299b197984a44eec15bb3,default,1
MNG-4416,defd0cc82a1b444e2d3c7d317e1cd933c0f5084f,default,1
MNG-4418,e45fa790c7049f7f4fd52fc7258a4a030cc7d5af,default,1
MNG-4426,61ba8778b6adf6f69a62bd4a515aafa2d9df27e2,default,1
MNG-4427,c980cfb28d6069dcd97ed58e57a6840fcaaca699,default,1
MNG-4430,bd2ec167851c1dbd1dcef4c87f235c7c7800f889,default,1
MNG-4433,27ff5d5c41bab77b123a81dcc046c6496e51ab63,default,1
MNG-444,fddbcce34757188c6a49fd3cb2009e2cba56e8f0,default,1
MNG-4450,8b21cd1567f05835b777419b1f9bd93c9876d950,default,1
MNG-4453,0c20759680cd42f10ad9e96b79025cd7ec615475,default,1
MNG-4454,1068ab557c476a291f3f16bc2b2523d5613c5e17,default,1
MNG-4459,1d14aab24a55186b21488407176263c9e9f67d53,default,1
MNG-446,3db9b6cd559cd92450e8b59ea084b2850127dc67,default,1
MNG-4461,7a5ccb383bc2f76d246670467f563d9d98acf060,default,1
MNG-4465,ba0fef467653e47aab358f96bb33f47fce2c6efc,default,1
MNG-4466,6de5f3f3de2a4acc698642d96b752ea5bf9526e5,default,1
MNG-4469,7dec7325a91480093b3bc09ee50808864dc15300,default,1
MNG-447,075932b36df523ad207400738c3769036c7f737c,default,1
MNG-4470,f957961cb8e3ab58dfa563e1d8d200c5151cdada,default,1
MNG-4472,f918716071b161de2bbf0695e34bb5935e7ad4e9,default,1
MNG-4474,269c956ea6ed6cdfca26478b8f3743fe076894ce,default,1
MNG-4475,705edc524aebce06e4e180bd905ec8a9aafd8ea5,default,1
MNG-4482,9be3468e2646949dd0b73d63cc4b1b73bd8300fb,default,1
MNG-4488,ed4f6d1094d309d3325ca08aa2c499691933c16a,default,1
MNG-4489,d3534c90bd1ea160ef9a809313bd71e2c32439a4,default,1
MNG-449,f685d8605d2680e70b1ff2895947d2d11787e3c9,default,1
MNG-449,e6dcc36ed5116689bc5367f748a43b598db31d56,default,1
MNG-449,cb257db78ebf0ed7e1079606a11ebf7c80736c6f,default,1
MNG-4500,c0448b2deff289a50f792e4c9164a2b5d463b32b,default,1
MNG-4511,103a67cbaf85cdb125c8671eec8f10917eaad573,default,1
MNG-4512,8cb042536eb0cd8713a89a921c574e3d1e907ef1,default,1
MNG-4518,f5ebc72d12c333536fb734b12236b131f60d97b1,default,1
MNG-4522,3b35b6222afad098c6134cddcb3868a0e0a4af87,default,1
MNG-4526,d0d3f58fff0434dc2c3e708c411cd731c0b3bf65,default,1
MNG-4528,862e8875d183181675103b8b1b0cfbc0a38612f3,default,1
MNG-4528,e1f58d5f3dfd45ff407d3dc9ebaeeafb4bf2b6e5,default,1
MNG-4529,03a383e30e4e3a866bc2a7983d1b58fbd05f0fe5,default,1
MNG-4536,c18b8872de1d1da37ec33186c92091d60edc34e1,default,1
MNG-4542,f2c08ee3024db28f81f39b7c360b67dd9d401f35,default,1
MNG-4542,97d25dc1d9e1d8dab82dc43862f309893ce135d5,default,1
MNG-4542,0bfae6deedf137af4573eaf3171c61afb008d1e5,default,1
MNG-4543,cc05cc63207665a69686f6b1052f8931c3fdd287,default,1
MNG-4553,57ff75ee45dafa6df9f77851649a1b9b72da4bfe,default,1
MNG-4554,1df9413fd426cdae775568f9f4b54658fd1d17b4,default,1
MNG-4555,ceef52904f772dffab7c8f63a3124001e7fcbefb,default,1
MNG-4561,862e8875d183181675103b8b1b0cfbc0a38612f3,default,1
MNG-4561,fd5683b9369759d4b3e755ea4d903a814e4e5b45,default,1
MNG-4564,b8f5443e1351d01e1cdb1ed7a61c7ff211df3c4d,default,1
MNG-4565,c6529932f9e3efdfc86ed73f59a307a8f8b6ea5f,default,1
MNG-4570,dd34e52b563de6e1f43d9278609ed3a080556e82,default,1
MNG-4571,fe9a21ca8162df9b6ac51b7842d1ec6bf9141fff,default,1
MNG-4574,f2aa8eda8a4b4030400d683c6e2d3d37767e510c,default,1
MNG-4580,c5e7758e3efe512dcdb5fc9bc45cc243fac68da2,default,1
MNG-4586,d946c8cbe939f8f782220bee3384d4cac740846f,default,1
MNG-4590,5aaed1919bc81ffb7c4e470745d1e4dcdfaa262d,default,1
MNG-4592,9e678193cf3210729f2e70ccc844ebdc1cea2eb2,default,1
MNG-4592,68ebd39bd845b7e67a2830839e19d8c01a50a6ab,default,1
MNG-4600,699fc5b81d789ce503b3324970df06e30a06968b,default,1
MNG-4615,a9a19a7a62ffb35722716d84d7700e940cb2e0bd,default,1
MNG-4618,37a0e64aa0c5b6af4155c8fef015cf952c7e9354,default,1
MNG-4625,1f9e91da55a4d6a0314eda7dd5ae4500999adb3d,default,1
MNG-4629,a3bcfe7d116922ce5f627acbe049a20c66747510,default,1
MNG-4648,83389c3402084c405d18d51eaf2598cb45c0d49c,default,1
MNG-4651,1248bd1c1fb89d4a486d7ade29a80a5cb1845d78,default,1
MNG-4666,0a6b3d85105a7f515a388e7397dae06aa1578577,default,1
MNG-467,748de75a58d926146da3cee92276d6085817624c,default,1
MNG-4677,bdecdcf64a39c0375e9e00020ee7b0f1e388b5ec,default,1
MNG-4678,8dc242a54e495312cb26912dcde6daaf5f5cab2e,default,1
MNG-4679,40028e7a188f165149af5dca73de72b8342a47ec,default,1
MNG-4682,a9fcd5d108eaef4551a2346467ca8ea3e7a4a887,default,1
MNG-4684,80903fa4d1725d80e583f4deda3fc1067c2d880d,default,1
MNG-469,7299bd70581b809cb64bfa7e4ad651e5283e834c,default,1
MNG-469,1a63032af48a11ebb903b3937708860a9f288cda,default,1
MNG-469,60750dede2835565c84ada2da886dd11c18f4fda,default,1
MNG-4695,bb39b480449b328361582ab8070f695c389b564b,default,1
MNG-4696,9be1144e4ef4dd01b4a7c7c164e2810ee903dd75,default,1
MNG-4717,85ef5598599491fe07872257a001f08a0dde3ce8,default,1
MNG-4718,d3965e9cbf8e1f818a74a704e8c8616a4cc32a74,default,1
MNG-4729,bca95f0f6295afd3ba0f48e6cfa67e8104547b9d,default,1
MNG-473,b813c3d430a3aa5f2fa6cf7181ecf03faa6267dd,default,1
MNG-4738,5a0e6915073e052072f7de57a59878c3600a17f8,default,1
MNG-4740,2e71421fe73d60c529387e0b903dce3071265c0a,default,1
MNG-4747,46de558b61e73155237f2ad515f9dfd4a3efb8d0,default,1
MNG-4750,e96c8dab7eda4abc29f9cf9a0843e90afca1e6ab,default,1
MNG-4751,122d51960a2a86e6f79f132b6fc641bc0418ddc1,default,1
MNG-4755,19dec1eff690aa152832b57244ebe436ba82d14b,default,1
MNG-476,29439c710c076548aaeb2e09dc0b9eed574c960e,default,1
MNG-4761,8cdb461fdf481f9ea3c9c81fe4d9fb3538cbbb45,default,1
MNG-4761,b2fd85fa8a4a187f319b2506b764aede8d1a254f,default,1
MNG-4765,2225bc7bbe9f79eb8608cc0f83e59585b9513654,default,1
MNG-477,524a4602c40c881df4572497d38a259fe23e8587,default,1
MNG-4771,54be6250480f8b7d75d250bbf5303662d4898156,default,1
MNG-4772,f022e66b2a5ee3a36abf80ec9e1dfe4b99b58368,default,1
MNG-4773,4b047098285ef3269033b9a32027089d3190c807,default,1
MNG-4776,6b82e83024800c0c0e55d1da7282f0558a7278a4,default,1
MNG-4779,1cbef71e7b761eb7ac5c07fb2e8f71cedc8b1292,default,1
MNG-478,e21120a0a4e6c146b4e7302a2240920517aaeb65,default,1
MNG-4781,1cbef71e7b761eb7ac5c07fb2e8f71cedc8b1292,default,1
MNG-4785,90ac0847b697b07ed643dab5fcafc15f12f31ec4,default,1
MNG-4788,ee07bb36d559be79d7134b930d9c3c1dc42df31f,default,1
MNG-479,28813de005cd06ecf19a6267111e43aaec1952da,default,1
MNG-479,b42c7d3c66207631801e1a0fa065fe87b7151a2d,default,1
MNG-479,b82151f013285cd86872f84fee5e52d807b10e21,default,1
MNG-4791,da8d45d550c3562082a35bab3245e596f01f7693,default,1
MNG-4795,0ce5541bb5c92b87e2425efceee1aad53f415128,default,1
MNG-480,1a89a7b75122cb32d7cdc670eabb1457fbd8471a,default,1
MNG-4814,fefa1696047c22f3982621f4810c49babd7c5351,default,1
MNG-4818,9e99fe5e65cdcb488d1a22eb5c20a165bb4bc5f2,default,1
MNG-482,2c80da6ba485dadb9aca2a8aa1a42988bcea5460,default,1
MNG-4829,ca16d93499d7074bf0c0e2170acee0e691e62409,default,1
MNG-483,7d4f3428fdd060ae0607e87a42db7b3b9b875340,default,1
MNG-483,9a3085813d0faa04126a5848e8baeae14af7cce8,default,1
MNG-483,fe5a91b0d626193d59db343dd9d5e582d0ef289b,default,1
MNG-4834,759db789e10623626ebb00690c24e8935698f5d4,default,1
MNG-4837,3fca2bb2d6a0e4075beb86c94875650a319d0830,default,1
MNG-4840,40fb1880ae8ea832e822e975168919bc56239dca,default,1
MNG-4842,789ee6703edf0c7d5fe61289a9da9df92af07ab8,default,1
MNG-4845,a54c02e3f35365467ed28122621ebaecb271a58f,default,1
MNG-4850,2aab7037676efad0c77daac18334e0420813e609,default,1
MNG-4858,1036f38593229d0c816b16225e5ffd4b6ef81939,default,1
MNG-486,b76388e3c47bf41127f279bd9cc5ec5976cb4c68,default,1
MNG-4864,5ab998fa4e240118f4e7c7545b56b1de212785ee,default,1
MNG-4866,41fd3440117cc459b38dfacaff153a05b3c9ece6,default,1
MNG-487,385b7c96ae6576712a6c9a8b4486f4c8c58f2eed,default,1
MNG-4874,d838106be654949d3a6a13e9b642f20d65275d01,default,1
MNG-4877,3a53a3caf24fc041c27982120ea4b769d5923653,default,1
MNG-488,9d6ba0d633196df936841bc30c6d697fcecba33f,default,1
MNG-4883,6af651b2b4057aa75ee7d8030eca13846cbca194,default,1
MNG-489,81fe76fd27894e4c77e0694f830566df86364e39,default,1
MNG-4892,a77e4c2ebf8a0615c20a9ec02a465459a6647b5f,default,1
MNG-4895,0fb027ea447c4383fffa16a39f22d30abf3ef3c4,default,1
MNG-490,c8ad95e05dfc2d6bae0bcd6f171ea4d87a2b2ab1,default,1
MNG-4900,8d53cd4cc60a7d2d4c4186bc5bbcceaefb74b809,default,1
MNG-4913,4a83a6943653cdf167739058f4f819d6c7c1abe2,default,1
MNG-4915,1c3abfba3b09ca36f5dd232cbbcd25b12348d159,default,1
MNG-4918,691a03a7a92caa79161f7dcd2d6886cb8592b168,default,1
MNG-4919,f288907e3340f051d0194295e2492bed10d1d85b,default,1
MNG-4923,79f5492d464da9503b8368a037367a430b2e7af8,default,1
MNG-4925,51a0476667d551474b26cf20d111a83d81da4171,default,1
MNG-493,bea9eca2f62483ccc0d48d911fe37e824b1e4146,default,1
MNG-4933,469d0096fdae81b066c88757ed44bbef8ce5bfc3,default,1
MNG-4941,c40029459acbbe5f8184a0dbf18ed7eed2e79c62,default,1
MNG-4952,acd646e4a4b258e152f176ca47b4b9270fbfd6d7,default,1
MNG-4955,12649ae4a7883f7034012dd806f3439506851937,default,1
MNG-496,d7e421fd012bc08d26bf9ee1b9f16a328f8febda,default,1
MNG-4960,7de8eaac48dea2c0bbb445cc32087e08a0f46aa9,default,1
MNG-4963,18e7366753faa3cf914b634d4b595aaf361416bc,default,1
MNG-4966,e45d82e196842ca808b8526c850d1f74f7306fad,default,1
MNG-4973,586709aadd290ed67e5f80e00a8dc555afb7f912,default,1
MNG-4975,7403318f91e22ca5c7318ef7c7d255f1f8eea370,default,1
MNG-4987,8be9db15138d64c3f67bda7371bd4bf1b6f10856,default,1
MNG-4990,ed12e0a541096523449996195663d0762fff2e05,default,1
MNG-4991,089a9f8d5f99a8860ad443f723c33495c60531ce,default,1
MNG-4991,150984b8677a6963433cfe2e64f7e0d81dbf9775,default,1
MNG-500,e90ba206d3afd5569a644bd9f68ffa8943d15d44,default,1
MNG-5000,a8ce74df45192ff3f0e8ae6e1aab83f5d255f9c1,default,1
MNG-5003,a7d9b689faf5489524169598caef0fb7a5ea326f,default,1
MNG-5009,304450abddda6cd2632c1985e39ea6dd2a1227f2,default,1
MNG-5014,5550ac6663a6065c2ffcfe1cac8665bda3c8a404,default,1
MNG-5019,b6ee02c3df435718f7201daa736bc524f411a237,default,1
MNG-5023,5e4393cc5e9b5d979b7f752e851728e57a882ed7,default,1
MNG-5064,9ec45b70e44afabed6bb36e8606055e9dff44195,default,1
MNG-5075,2eb419ed95ccfdd80c5755890e649a49274cceca,default,1
MNG-508,6da771ab7003485866c689d3ab759f2d888ffae9,default,1
MNG-5096,4be95217be6ef2890a34c6822e4d983a4eb8c772,default,1
MNG-5113,f8ca95ef391982f91701a7c152cb2359424fdccb,default,1
MNG-513,cb257db78ebf0ed7e1079606a11ebf7c80736c6f,default,1
MNG-5135,e877a035d76348361f4cae7d9f27c7f591e15f3e,default,1
MNG-5137,5c79de69e754241b9204f06fb326d9c8063fa2ff,default,1
MNG-5149,0721322d4ea8132dee8a7392b7ed03910c8e39b7,default,1
MNG-515,c3665ae35906e9b3500f562e91798bdc431f21a6,default,1
MNG-5153,decce3a1209efcaf6eebbd9b8680c4343e6ccaee,default,1
MNG-5155,6262c73a6b3bb9126b6df857991fc7b86f8c4fe5,default,1
MNG-5157,a1d64e71cabb8e6a884321cae794366da3624673,default,1
MNG-5157,870a3b3e8040a7ee2727480bc0a43121ac99e59c,default,1
MNG-5157,e49d091bc4ff310dafbf824e7f304abb4517ce64,default,1
MNG-5163,8c24208875c31872c89631d49ed0349f7693c407,default,1
MNG-520,ad7daa5d189a0a7b54336f9e367d7a4c0f6f676c,default,1
MNG-5206,e6ef3dd6605ed10262a79ae119e7cab4650db68d,default,1
MNG-5206,50b6e3b621823f4e81f500f5aea9bbfdf3036b9d,default,1
MNG-5208,75ea1e42975b780cf57962b4d377c60ccdd634ea,default,1
MNG-5209,ed651a4d0e56828b4fb52d5248bbc77fd5406eab,default,1
MNG-5209,87884c7bc1400ea4af3c2157953fe9a120ca1543,default,1
MNG-5212,c53d95cee85a800e152cb8be52fe59dfdb48087d,default,1
MNG-5212,712c4fff728eb8513b6be751bfd9c94cd3fcbcfb,default,1
MNG-5214,a15a2646a363d6660978d389b85ef83102690c89,default,1
MNG-5214,4b637c5a2f7412febd7759b918c7d3222b2b3c31,default,1
MNG-5214,acb711f32c528c09b8f20786798e55516f8d38eb,default,1
MNG-5214,04d269f1da00f806c1c9b26884ef988a726d1973,default,1
MNG-5214,52beaf62219327a8b078b198990098e89b88889a,default,1
MNG-5214,2b4e9a9ef7aa33b5537be7b9b39dc5311613addc,default,1
MNG-522,e4083dcdea2f468569f76943de2c2e1276784a70,default,1
MNG-5224,d8000fa8614586862a45708d4d0989a50eb7f41a,default,1
MNG-5233,4b2c7917e03edbaf04245c6996986c8f2b2c808b,default,1
MNG-527,6f81043b7bb808d0e2bbf036a7c9edc1ec44f2cd,default,1
MNG-5280,31285e3b682eb6e13940ee2d676cdd318718b7f8,default,1
MNG-530,ed7ccf707a1ff3b8569f4101d4b1615f54fa80a5,default,1
MNG-530,504e281d0ed2f163eb7a476b4701ea96f2095620,default,1
MNG-5312,e778ea67121f17232a7dced3fb4f0a205ffa64af,default,1
MNG-5313,94fde61ad2c556c9aa84596a256de6c556bb2793,default,1
MNG-5314,1cf318c15cda77f15a3f91fc89fb6da2d5111c57,default,1
MNG-533,17e3c742ee62174c19e80c7b22a5f66ba0304d03,default,1
MNG-5349,1a4c003a2bbe04cb18a61adc1bae09133066a116,default,1
MNG-5368,a3cdfbbbe9dcbd2737e3b4c1836c402f5d83ed46,default,1
MNG-5389,b05dd063f9572a8741dfe5433eda06451f8b8b85,default,1
MNG-5389,8f3eca3d0fa184123b057b23118be556599605fc,default,1
MNG-5390,d5e5717dd7955a036d0e991db1db71d964f97a4c,default,1
MNG-5395,fee1640d65561d26b02acdcbf1dff0d108b4f2ff,default,1
MNG-5396,1062524b39952e040b2fe7f0073ce4c4d3a00630,default,1
MNG-541,0713fa12ddd173d4029c3ebc4ce1b5f78095fa8b,default,1
MNG-541,b44ec86d40f180a27ab65c251ee70728f2d3eafe,default,1
MNG-5418,2f97f96fb15ed41259eac984a256a1e130936832,default,1
MNG-5444,9b58a3cfdccd4f7998f3f1d39a8687858248f76d,default,1
MNG-5445,57954042c52c1901275bd049fa44508f5a7b5222,default,1
MNG-5456,973673721b138e8dde68997fe198dff1417c2299,default,1
MNG-5459,c225847e4f3436ecc78544fa00192307d579f1d3,default,1
MNG-546,82afba636b79a061af5f3805b442bbdae2c66103,default,1
MNG-5477,f34b4fbdfc543c29bce11754996183b5c1a0fbc4,default,1
MNG-5477,4db66fd06c4be19b85ee2398cbfbb2e5a6bef4e2,default,1
MNG-5479,a7cb1596c1d06cbc20bf23b3c7dede1c8c91b9e0,default,1
MNG-5500,b83de53e860d1fd9c110d82d50925a20ac7fd945,default,1
MNG-5503,11f46bd4c4dfe51514e60fbb9f807bcbb07a14a9,default,1
MNG-5509,c9950d777c7368e51431500c29aecf1e11e3d2c6,default,1
MNG-5513,c61c387cf672c0195e8cc69fb526ddd8ab264561,default,1
MNG-5513,97732f7ee7ed82796049aab6a2251028c7cfa38f,default,1
MNG-5513,4a7b25c3dd99d153b01531b052377e0f3cf22f88,default,1
MNG-5528,61dbaabfbd93643fde9b3748bce39cbe36276fba,default,1
MNG-5550,b99658c9433cce359ebb4aee544fdc88eb046e4d,default,1
MNG-5557,7c3052ddebbb655c86a74a252472f9f753ccf822,default,1
MNG-5568,14e4885de9729c88715b4036a740733c0476e472,default,1
MNG-5572,f6bb98f5843178dc5cd3fef3ee8ee842256c9d47,default,1
MNG-5590,3c7744a9a06977a575e073f72a57ca9e32b7dc65,default,1
MNG-5591,ac8e59ac60ea1c8454b9c865f9c3178cbbcac566,default,1
MNG-560,f6cc2c6b9b9bf5ce40109767eb748b775273b61a,default,1
MNG-561,140426630966c883f99eb0eb6a807d1ec31dd219,default,1
MNG-561,9985c8f364e5e62424790fb9d62559ed0de2ec83,default,1
MNG-5612,c17578974716822ad04e72a0ed5c8b9e5e121dab,default,1
MNG-5613,bef7fac6e3495dae57a44e6a5902afd89c74b196,default,1
MNG-5620,661b4cf8f38b45a5e7e85463a2860c9dd7407967,default,1
MNG-5623,45ab718bc0fa1bda6e41dd19a10360fa6953ed19,default,1
MNG-5629,c6c5192d4bcb50c1aab6fade53dfb9c2f3d9b7e7,default,1
MNG-5629,ca1179ce6ab6ed78fe755e2b97f7e0c01ea91361,default,1
MNG-5638,fddade227d17f2cb9fe7e71c14cf5591cfa96851,default,1
MNG-564,81afd8229621b78cafeed15b50dc369c474fa0a7,default,1
MNG-5645,af1ecd5f000f0c9f1d8138a5d473981ce941b431,default,1
MNG-5647,cdb8ad6dd1ee5e24abede7ec22dce7a8197dbd1a,default,1
MNG-5648,5c78a8d2faa99398b2a8170fd3cf804ae0385e94,default,1
MNG-565,4a0a96f91872e645e4672d6f9359cb0c12716b7b,default,1
MNG-5655,963373726d900c8e093931af7baa94f3a08cb44d,default,1
MNG-5663,61c374042560b2dc21c294886615931a888df597,default,1
MNG-567,53fd3dd6fbafa7a0400fc2eea20b4adb16d7b8b6,default,1
MNG-5670,8980f67b9b1d0dbc06b68f74a88b9f8589c40e23,default,1
MNG-5670,e3000a09c94396d7fd7d65fc236904aa07c7f7f2,default,1
MNG-5677,693f8f6604f24792b4dadbacf2fbc0eb79285915,default,1
MNG-5681,8a51f9e5121a4cff75fbc7ddaf0b7eea9c9d4e10,default,1
MNG-5687,3d2d8619b17abb781cc9fdccbfdd94f115c82c49,default,1
MNG-5695,b80fb7d7ce46c67cc2caa4e136430add83535e23,default,1
MNG-5702,3a6f63345c3958bc0fa9530c05facbddb8db0421,default,1
MNG-5702,4d33358be2e82c2b8f35e1a0ce241aff7da882bd,default,1
MNG-5702,6f0318ed686be1362379762029ca34a7e80a1590,default,1
MNG-5702,cb91332d3d5931bafdd5d717338f4a0351c61810,default,1
MNG-5702,3b671d07340b002e13775883d09e7f7e0d9a3c49,default,1
MNG-5707,9ce1f17d1bcf85403addc9974ac2c7a9b38f2377,default,1
MNG-5716,2d0ec9426980683066b430a1899e48338de51b33,default,1
MNG-5716,2252862e2a4dab0a79c0204cef0a70e3b42c8a2d,default,1
MNG-5721,d1dc63844f413ebce65162f1262c52d0bf15e06f,default,1
MNG-5727,ce6f0bfdb527e20c3afbd76b9c742e07b13d25b2,default,1
MNG-5742,6ab41ee8d3f82af456031b13d3a3e1d5834043dc,default,1
MNG-5742,1420d61c05f0719ff59417430906954a4cc58ff6,default,1
MNG-5747,328a777cd5a04900894169f50b6cbbfb60ebadd0,default,1
MNG-5748,c239f6ea6f65e6475d9afdb88af383105a6b334c,default,1
MNG-5762,d745f8c47506bd93d4ae9eca830db50ad40ba61d,default,1
MNG-5766,cd52e5b51e8e986b6daea8c0b56dd61968410695,default,1
MNG-5783,b7088a34edd8cd34ab3b376d9baf90bdb6f8dc00,default,1
MNG-579,fd615cbeea84d268448ec7dc78f3220ee727a307,default,1
MNG-5793,9f50eabea54343fca522f42a2a41ffdb086e3240,default,1
MNG-5795,56e6db123150d08c15f1920ed8cc571480161b3c,default,1
MNG-5797,da98af988d373dbf82745530ceb2caaa1197dbc4,default,1
MNG-5816,193778ec0e780ebf89138f5104ead881c0e3899f,default,1
MNG-582,64a704b7b7e854c0af2b0094596929687b13a724,default,1
MNG-5840,0514c1b14eadae37c9de77af3ed67ed7388bdf1d,default,1
MNG-5840,1953284925616e691fb881c5e3fa8fbdd1830385,default,1
MNG-5840,bd87258629db8e3fcc7aa04777afc16314c3cde0,default,1
MNG-5840,25f5143169d39075cee67d9f4d11649cce0fafa0,default,1
